1;1;8.315;1.7189;1;215000.000000
2;1;8.3222;2.3589;1;618000.000000
3;1;8.9839;2.3622;1;720000.000000
4;1;8.8816;2.1898;1;450000.000000
5;1;7.9579;1.9265;1;140000.000000
6;1;8.0045;2.419;1;123000.000000
7;1;7.8872;2.0993;1;215000.000000
8;1;8.021;2.1197;1;180000.000000
9;1;8.4466;2.7612;1;311000.000000
10;1;8.0497;2.1417;1;300000.000000
11;1;8.5212;2.5882;1;415000.000000
12;1;8.2314;3.0487;1;129000.000000
