Code,Name,Lat,Long
23099,KRAAINEM,4.469025878642430,50.848956193836400
23100,LINKEBEEK,4.342872723147800,50.769485628475000
23101,ST-GENESIUS-RODE,4.355957225011360,50.739214098477900
23102,WEMMEL,4.310581191574120,50.910679980288500
23103,WEZEMBEEK-OPPEM,4.492816582975040,50.843519719111500
23104,LENNIK,4.163290069186430,50.809659380242900
23105,AFFLIGEM,4.115033851613770,50.903311614937000
24001,AARSCHOT,4.863333647721600,50.991536122763300
24007,BEGIJNENDIJK,4.785367680232590,51.003116752979200
24008,BEKKEVOORT,4.979363438367210,50.933153220487600
24009,BERTEM,4.612137226658250,50.852278438162900
24011,BIERBEEK,4.763202336034850,50.826306875842200
24014,BOORTMEERBEEK,4.566784580055390,50.982581532403300
24016,BOUTERSEM,4.839527291849020,50.831417868664000
24020,DIEST,5.074761321097580,51.005961924471900
24028,GEETBETS,5.128649726754770,50.889394470075800
24033,HAACHT,4.640061055733750,50.966765129437300
24038,HERENT,4.639123464585360,50.914117042241800
24041,HOEGAARDEN,4.873427061231440,50.774482420794900
24043,HOLSBEEK,4.798715288807630,50.929350242667200
24045,HULDENBERG,4.613804175583690,50.787428265999600
24048,KEERBERGEN,4.650734877057430,51.004038145255500
24054,KORTENAKEN,5.025661038703970,50.890920726818500
24055,KORTENBERG,4.575274299807380,50.894676564437200
24059,LANDEN,5.065733926506530,50.753815886843100
24062,LEUVEN,4.704957740718280,50.886489607789300
24066,LUBBEEK,4.834847568501720,50.883259794445600
24086,OUD-HEVERLEE,4.673687759910150,50.824071639268000
24094,ROTSELAAR,4.729092631266140,50.959326854578900
24104,TERVUREN,4.525460802419600,50.827822308929300
24107,TIENEN,4.948687860439420,50.819723255315600
24109,TREMELO,4.718774233626430,50.996221391342100
24130,ZOUTLEEUW,5.099797903862510,50.836041868453000
24133,LINTER,5.043142223341010,50.822392060740200
24134,SCHERPENHEUVEL-ZICHEM,4.968064088649680,51.000180590899600
24135,TIELT-WINGE,4.893039507933350,50.919857823335000
24137,GLABBEEK,4.949776713069380,50.866112632880300
25005,BEAUVECHAIN,4.760365604577120,50.776365222890500
25014,BRAINE-L-ALLEUD,4.347622182168860,50.683454762688800
25015,BRAINE-LE-CHATEAU,4.287735376824800,50.679110403549200
25018,CHAUMONT-GISTOUX,4.700634968115390,50.693549105604400
25023,COURT-ST-ETIENNE,4.559090709134240,50.630967089266500
25031,GENAPPE,4.458384125106000,50.607775935800300
25037,GREZ-DOICEAU,4.680084900175350,50.749212639912900
25043,INCOURT,4.783349208102550,50.695308895846000
25044,ITTRE,4.254114053275260,50.648092647511100
25048,JODOIGNE,4.859642706305410,50.730352746634900
25050,LA-HULPE,4.476718999599810,50.733476136908700
25068,MONT-ST-GUIBERT,4.622477670565920,50.639247192789600
25072,NIVELLES,4.327303510511110,50.590136623044500
25084,PERWEZ,4.790062171077420,50.634461725558500
25091,RIXENSART,4.527553519927480,50.722410573153300
25105,TUBIZE,4.189361771575890,50.690944245699900
25107,VILLERS-LA-VILLE,4.516330653826770,50.562397539090600
25110,WATERLOO,4.408141929677380,50.703369555576300
25112,WAVRE,4.589711051525100,50.722133881062800
25117,CHASTRE,4.624144591349680,50.594239050352300
25118,HELECINE,4.978700927589350,50.746531397477900
25119,LASNE,4.456024086726740,50.684967816751600
25120,ORP-JAUCHE,4.961705903524370,50.692594694238700
25121,OTTIGNIES-LOUVAIN-LA-NEUVE,4.564776771669390,50.669895754749600
25122,RAMILLIES,4.884919770284160,50.660804704782100
25123,REBECQ,4.124857741236290,50.677645306470100
25124,WALHAIN,4.687885167405410,50.630650733302200
31003,BEERNEM,3.328328573199410,51.147585288955700
31004,BLANKENBERGE,3.138755377844810,51.299672263689100
31005,BRUGGE,3.206189403711210,51.243122251609100
31006,DAMME,3.333395153692590,51.253449805388400
31012,JABBEKE,3.089523202568910,51.191969017513200
31022,OOSTKAMP,3.233524365263000,51.114932774828300
31033,TORHOUT,3.090051977812300,51.058529444845700
31040,ZEDELGEM,3.130657431107780,51.127140606404000
31042,ZUIENKERKE,3.126045194175460,51.258383981636900
31043,KNOKKE-HEIST,3.318866858426900,51.322802636967500
32003,DIKSMUIDE,2.848567387219200,51.046559096181000
32006,HOUTHULST,2.891398048673670,50.971015407821500
32010,KOEKELARE,2.959951201710150,51.092161869880300
32011,KORTEMARK,3.000709303140280,51.026453631454000
32030,LO-RENINGE,2.780006307791530,50.956221402863600
33011,IEPER,2.855993999268380,50.855710793453200
33016,MESEN,2.893915865424400,50.758081103987300
33021,POPERINGE,2.697619846418210,50.867606671982800
33029,WERVIK,3.050716940204050,50.805802942584200
33037,ZONNEBEKE,3.002417334803840,50.865905796651900
33039,HEUVELLAND,2.825635084565890,50.780039008990800
33040,LANGEMARK-POELKAPELLE,2.919300639168370,50.913984422614000
33041,VLETEREN,2.743378407342370,50.912352635286300
34002,ANZEGEM,3.457251389759810,50.829771627242500
34003,AVELGEM,3.448393032794350,50.774566990791700
34009,DEERLIJK,3.370219348466150,50.842587597876400
34013,HARELBEKE,3.307589778979920,50.859748877810900
34022,KORTRIJK,3.271684259192180,50.794826503887700
34023,KUURNE,3.272292186153230,50.861991017297200
34025,LENDELEDE,3.234373846216680,50.885703530721100
34027,MENEN,3.153642927219680,50.791704124235500
34040,WAREGEM,3.403798294972320,50.879810340164600
34041,WEVELGEM,3.168495646329120,50.834040207855800
34042,ZWEVEGEM,3.377891708728170,50.791185381012000
34043,SPIERE-HELKIJN,3.364104509588810,50.731112737235500
35002,BREDENE,2.983017786770680,51.232309441184600
35005,GISTEL,2.933025296330030,51.149714640089300
35006,ICHTEGEM,3.032728894872630,51.114720900509900
35011,MIDDELKERKE,2.857266855111200,51.142938213850400
35013,OOSTENDE,2.939452788411840,51.205906636504300
35014,OUDENBURG,3.005134389546700,51.187631202184900
35029,DE-HAAN,3.057262479047380,51.260328688345500
36015,ROESELARE,3.080467229101660,50.989347493625300
36006,HOOGLEDE,3.260747112567040,50.922219744531400
36007,INGELMUNSTER,3.210295795722280,50.922005630388700
36008,IZEGEM,3.145290968847220,50.868860930707300
36010,LEDEGEM,3.146076821866150,51.027781864232900
36011,LICHTERVELDE,3.086976240828680,50.874735804568800
36012,MOORSLEDE,3.125282479343610,50.942440872765200
36019,STADEN,3.021757144025930,50.955049115407700
37002,DENTERGEM,3.415418663039050,50.950884027914100
37007,MEULEBEKE,3.288040060229070,50.949950857343800
37010,OOSTROZEBEKE,3.337155065028550,50.932104724331800
37011,PITTEM,3.270817139597070,50.997643648582800
37012,RUISELEDE,3.388198532034870,51.053346668346100
37015,TIELT,3.367412660191300,51.010770892409900
37017,WIELSBEKE,3.376049243052170,50.915556682197400
37018,WINGENE,3.243116285626420,51.056952340004000
37020,ARDOOIE,3.200709643468460,50.984009759608500
38002,ALVERINGEM,2.678459587646930,50.973396400210500
38008,DE-PANNE,2.605272571396950,51.077261235649000
38014,KOKSIJDE,2.700274136719180,51.103428872657700
38016,NIEUWPOORT,2.768204104029640,51.120863220745700
38025,VEURNE,2.677036160770510,51.049241149991000
41002,AALST,4.070094410281200,50.946558392266900
41011,DENDERLEEUW,4.057335980235340,50.885102438189600
41018,GERAARDSBERGEN,3.901267911080150,50.777071462697400
41024,HAALTERT,3.988948107150310,50.884807621700900
41027,HERZELE,3.891980899719750,50.868013835246700
41034,LEDE,3.944807988837730,50.967529361297900
41048,NINOVE,4.007826936637800,50.827873389882400
41063,ST-LIEVENS-HOUTEM,3.877333728680350,50.932328734662000
41081,ZOTTEGEM,3.806946828634140,50.867511108161400
41082,ERPE-MERE,3.950688642841260,50.918124342384900
42003,BERLARE,3.979353699739730,51.032129634397800
42004,BUGGENHOUT,4.203744500965530,51.012222381276600
42006,DENDERMONDE,4.090439784158610,51.023681094576100
42008,HAMME,4.128765747939250,51.079490512438500
42010,LAARNE,3.879117698293980,51.041178549813700
42011,LEBBEKE,4.119911021462800,50.994092514671300
42023,WAASMUNSTER,4.084491933089920,51.115220838946100
42025,WETTEREN,3.871143068814320,50.992211157782100
42026,WICHELEN,3.951325791177260,51.002023803315700
42028,ZELE,4.034514669276890,51.063879844252000
43002,ASSENEDE,3.703275481538190,51.219817976152200
43005,EEKLO,3.569739966275440,51.194047943402400
43007,KAPRIJKE,3.626815134381140,51.212929135297900
43010,MALDEGEM,3.435648626164090,51.210409638266000
43014,ST-LAUREINS,3.579981916287190,51.264760274752100
43018,ZELZATE,3.803879405043280,51.198793176373100
44001,AALTER,3.449402448915830,51.068877659936300
44011,DEINZE,3.503795194584330,50.989283005654700
44012,DE-PINTE,3.671093047739440,50.983250518883400
44013,DESTELBERGEN,3.811392989639940,51.042612270143700
44019,EVERGEM,3.720384008434640,51.156868003053400
44020,GAVERE,3.697369614580270,50.926458706981200
44021,GENT,3.727205351831290,51.075519492407000
44029,KNESSELARE,3.441856475417100,51.130065078000300
44034,LOCHRISTI,3.853797286905490,51.103109393775400
44036,LOVENDEGEM,3.627967658785480,51.096470221710100
44040,MELLE,3.793623605289810,50.998793456615300
44043,MERELBEKE,3.743644189887990,50.974888078371800
44045,MOERBEKE,3.950140632431330,51.177457004029800
44048,NAZARETH,3.616642283434150,50.956027069829600
44049,NEVELE,3.555856369550020,51.058706477833700
44052,OOSTERZELE,3.796127560385570,50.940466043021800
44064,ST-MARTENS-LATEM,3.619252142574910,51.013140659254600
44072,WAARSCHOOT,3.604175061760130,51.153167466284600
44073,WACHTEBEKE,3.877924516034010,51.178673912364400
44080,ZOMERGEM,3.555125545212890,51.130211696189300
44081,ZULTE,3.464162680965670,50.935701075521900
45017,KRUISHOUTEM,3.529379475604720,50.902810693085300
45035,OUDENAARDE,3.616754229535210,50.848549315039200
45041,RONSE,3.610942525208030,50.750906617609900
45057,ZINGEM,3.617945300013630,50.905862528243400
45059,BRAKEL,3.761884798493530,50.795052144576000
45060,KLUISBERGEN,3.533710047619750,50.777802804253000
45061,WORTEGEM-PETEGEM,3.517873853339360,50.851485848381400
45062,HOREBEKE,3.693560091665110,50.827667963492800
45063,LIERDE,3.837817966058760,50.807805307267800
45064,MAARKEDAL,3.648475112732960,50.795477539040900
45065,ZWALM,3.723890524888900,50.874837733956100
46003,BEVEREN,4.247812358119390,51.236816529377700
46013,KRUIBEKE,4.282940310912190,51.159702162569000
46014,LOKEREN,3.957942861314950,51.126564698284600
46020,ST-GILLIS-WAAS,4.109707361023190,51.219840827086400
46021,ST-NIKLAAS,4.112664613948540,51.164535093513200
46024,STEKENE,4.030929443365640,51.212576009603400
46025,TEMSE,4.203856589425260,51.134597025977000
51004,ATH,3.769533785237920,50.639676327042500
51008,BELOEIL,3.676034489682410,50.534080543907600
51009,BERNISSART,3.687930950085360,50.478038499312500
51012,BRUGELETTE,3.870606880017850,50.602985068829200
51014,CHIEVRES,3.776231370048560,50.566616992812700
51017,ELLEZELLES,3.698321078083630,50.720929086308700
51019,FLOBECQ,3.731412249561580,50.757806513209300
51065,FRASNES-LEZ-ANVAING,3.610967934036060,50.680550050760000
52010,CHAPELLE-LEZ-HERLAIMONT,4.288307129778100,50.460313630862500
52011,CHARLEROI,4.435207282468940,50.422041231657400
52012,CHATELET,4.519141053209550,50.402587173232900
52015,COURCELLES,4.341571621521680,50.473830657428200
52018,FARCIENNES,4.546165241178770,50.433460423572700
52021,FLEURUS,4.538375028941380,50.483888824530100
52022,FONTAINE-L-EVEQUE,4.322572207744770,50.406167608802000
52025,GERPINNES,4.527997572293190,50.350469087350600
52043,MANAGE,4.238779215936120,50.492010903900600
52048,MONTIGNY-LE-TILLEUL,4.373966338106580,50.377340945216700
52055,PONT-A-CELLES,4.377976017417790,50.515837916234000
52063,SENEFFE,4.260213913501500,50.551431976626100
52074,AISEAU-PRESLES,4.575695513642440,50.406348786268800
52075,LES-BONS-VILLERS,4.452180973779580,50.524799552034500
53014,BOUSSU,3.801284000368360,50.424827141382900
53020,DOUR,3.789444487292250,50.388000356551800
53028,FRAMERIES,3.883316616590780,50.387753176011700
53039,HENSIES,3.712926966892480,50.438599273836200
53044,JURBISE,3.899847090565660,50.529101275427200
53046,LENS,3.909025993542500,50.574193926141100
53053,MONS,3.975543944477000,50.445828565560500
53065,QUAREGNON,3.857450627875980,50.435788390081800
53068,QUIEVRAIN,3.702362953503020,50.394726462682700
53070,ST-GHISLAIN,3.806483716971960,50.486173324194000
53082,COLFONTAINE,3.846185483580870,50.407833057904600
53083,HONNELLES,3.735249389576370,50.349265209898000
53084,QUEVY,3.958947685994520,50.372214309359900
54007,MOUSCRON,3.246088596482320,50.733828194061600
54010,COMINES-WARNETON,2.930083879970850,50.752867972609000
55004,BRAINE-LE-COMTE,4.145744922722400,50.618710340755800
55010,ENGHIEN,4.036862794569410,50.678677169131400
55022,LA-LOUVIERE,4.154196119255560,50.472771519838500
55023,LESSINES,3.829352888059090,50.713488493332300
55035,LE-ROEULX,4.108196275940950,50.505328604086400
55039,SILLY,3.963662938002310,50.646916513492500
55040,SOIGNIES,4.032963375351020,50.565940781258500
55050,ECAUSSINNES,4.181924802162890,50.563695101683500
56001,ANDERLUES,4.264222210634770,50.405417209076800
56005,BEAUMONT,4.259137902025110,50.225960925144200
56011,BINCHE,4.177493412717610,50.403887580161700
56016,CHIMAY,4.321307653602500,50.043794679258500
56022,ERQUELINNES,4.137629027981480,50.302113323431700
56029,FROIDCHAPELLE,4.348277819178950,50.163831093425200
56044,LOBBES,4.240624279677890,50.355750250255800
56049,MERBES-LE-CHATEAU,4.195232570539510,50.322848705641700
56051,MOMIGNIES,4.218665642691540,49.999851532537300
56078,THUIN,4.310877428744500,50.323381160297600
56085,ESTINNES,4.104291694821560,50.373302611175300
56086,HAM-SUR-HEURE-NALINNES,4.414433162256990,50.327352540849000
56087,MORLANWELZ,4.242585963166590,50.447487280565500
56088,SIVRY-RANCE,4.209641909320390,50.163402633914800
57003,ANTOING,3.468929195799190,50.556854149564000
57018,CELLES,3.443320536243180,50.707449431616800
57027,ESTAIMPUIS,3.290170746330730,50.687614771730100
57062,PECQ,3.357321500770420,50.685435602981000
57064,PERUWELZ,3.561741912948390,50.529437944703400
57072,RUMES,3.322060284322680,50.544478108863300
57081,TOURNAI,3.407621652969870,50.612382849544800
57093,BRUNEHAUT,3.395841727729070,50.526646935269200
57094,LEUZE-EN-HAINAUT,3.622631755220020,50.599546857960600
57095,MONT-DE-L-ENCLUS,3.497041904373910,50.741096675472700
61003,AMAY,5.310743884397610,50.552606635485000
61010,BURDINNE,5.097396354918780,50.581232604765200
61012,CLAVIER,5.340760928947230,50.411198134770800
61019,FERRIERES,5.618179705380080,50.410327863964300
61024,HAMOIR,5.558790713943410,50.440441093424600
61028,HERON,5.103113620612550,50.541334731718600
61031,HUY,5.218207020987800,50.506140278123300
61039,MARCHIN,5.242519680962960,50.470389012588600
61041,MODAVE,5.302762918656820,50.478970799265100
61043,NANDRIN,5.399602999004450,50.518354032663800
61048,OUFFET,5.471445835751670,50.441863600959900
61063,VERLAINE,5.298430312455220,50.608553119533600
61068,VILLERS-LE-BOUILLET,5.243229109544070,50.591102099706000
61072,WANZE,5.195724878892220,50.549731115115300
61079,ANTHISNES,5.503726234363460,50.492573485207900
61080,ENGIS,5.391562756639890,50.556831669523400
61081,TINLOT,5.378714814512430,50.477085464420400
62003,ANS,5.509107375999240,50.681277415419700
62006,AWANS,5.457166147417800,50.696560418866500
62009,AYWAILLE,5.693984938124790,50.453374871121700
62011,BASSENGE,5.605432755894040,50.765086804251900
62015,BEYNE-HEUSAY,5.662105412742110,50.629086667864400
62022,CHAUDFONTAINE,5.640812478373230,50.579959614370500
62026,COMBLAIN-AU-PONT,5.583836925333680,50.481693834246500
62027,DALHEM,5.752521634092110,50.716720571413600
62032,ESNEUX,5.563381070187640,50.535993969823400
62038,FLERON,5.681668344043080,50.614061580788300
62051,HERSTAL,5.602598254503890,50.680320606259200
62060,JUPRELLE,5.540739961950400,50.715053254655400
62063,LIEGE,5.594081649410470,50.631702402178900
62079,OUPEYE,5.634853183355480,50.723926845465500
62093,ST-NICOLAS,5.527180014069530,50.631260969178600
62096,SERAING,5.513562362821120,50.591374530080700
62099,SOUMAGNE,5.726372974663200,50.632001670906500
62100,SPRIMONT,5.664370530448700,50.518722412264300
62108,VISE,5.687745796476300,50.739467427874200
62118,GRACE-HOLLOGNE,5.445503526425120,50.637092145687600
62119,BLEGNY,5.706881768430290,50.670870139211100
62120,FLEMALLE,5.441154850627730,50.595445260624600
62121,NEUPRE,5.488890006539490,50.544952566537600
62122,TROOZ,5.707414512084600,50.570352547364500
63001,AMBLEVE,6.193332292468710,50.339149714373000
63003,AUBEL,5.862728286712260,50.695498129327600
63004,BAELEN,6.035462899703790,50.587374999869500
63012,BULLANGE,6.319347931710430,50.384269293567100
63013,BUTGENBACH,6.203597529803870,50.461385829339600
63020,DISON,5.874465990807150,50.613201579655200
63023,EUPEN,6.116183231040690,50.613481082025200
63035,HERVE,5.791573649032050,50.654902782672700
63038,JALHAY,5.954233033663430,50.541823915402400
63040,LA-CALAMINE,6.025331252565930,50.715952506409300
63045,LIERNEUX,5.790543853720470,50.307578605939000
63046,LIMBOURG,5.938179275103090,50.613374880061400
63048,LONTZEN,6.022930247765930,50.679153323060200
63049,MALMEDY,6.044762437881580,50.422348911417800
63057,OLNE,5.728734985354120,50.584925642146300
63058,PEPINSTER,5.799196181234380,50.568213256567800
63061,RAEREN,6.150161002102340,50.655535091175900
63067,ST-VITH,6.153856102421370,50.286923312279800
63072,SPA,5.864336075934370,50.479002296265800
63073,STAVELOT,5.961259925751610,50.405253398420500
63075,STOUMONT,5.786950180199310,50.404137139395400
63076,THEUX,5.838015158977610,50.518186400590200
63079,VERVIERS,5.866647713174630,50.590915556625400
63080,WAISMES,6.137118971234170,50.472239346030900
63084,WELKENRAEDT,5.928126838952900,50.657762354374900
63086,TROIS-PONTS,5.881925215879870,50.353963235363500
63087,BURG-REULAND,6.103899871400960,50.198508867099400
63088,PLOMBIERES,5.941837396838640,50.728711082595700
63089,THIMISTER-CLERMONT,5.868742247070940,50.666712484895500
64008,BERLOZ,5.197315405898430,50.704611743381100
64015,BRAIVES,5.154233911454460,50.611512780572400
64021,CRISNEE,5.399068419013510,50.714839715248100
64023,DONCEEL,5.324613626204970,50.650188436695800
64025,FEXHE-LE-HAUT-CLOCHER,5.396733269166630,50.662408877246900
64029,GEER,5.180307537606210,50.668824532095700
64034,HANNUT,5.069920917395030,50.662778455500100
64047,LINCENT,5.026035745145160,50.721683992968200
64056,OREYE,5.352978395095180,50.723965946470500
64063,REMICOURT,5.337659026975480,50.683011308171800
64065,ST-GEORGES-SUR-MEUSE,5.361466659877750,50.594938056825700
64074,WAREMME,5.264791247778120,50.695105262491100
64075,WASSEIGES,5.023374337325470,50.619141730280900
64076,FAIMES,5.242997964716700,50.642085809344000
71002,AS,5.590642046411560,51.012616882244600
71004,BERINGEN,5.219057850257620,51.060618523230500
71011,DIEPENBEEK,5.410137953951920,50.903793868121500
71016,GENK,5.492617112968200,50.962748985307800
71017,GINGELOM,5.164329359088180,50.736694511814300
71020,HALEN,5.094434132626660,50.951763787700500
71022,HASSELT,5.305165902236250,50.927497759880900
71024,HERK-DE-STAD,5.181797122502630,50.932986361950300
71034,LEOPOLDSBURG,5.242311627589100,51.110683260079400
71037,LUMMEN,5.178590004187910,50.998193344713800
71045,NIEUWERKERKEN,5.204431566137540,50.879541729940300
71047,OPGLABBEEK,5.595905359854140,51.038960384311300
71053,ST-TRUIDEN,5.207613489280310,50.807200174437800
71057,TESSENDERLO,5.078914229912780,51.052276183093800
71066,ZONHOVEN,5.362602240558050,50.986049449907300
71067,ZUTENDAAL,5.568906132951120,50.927093441008800
71069,HAM,5.161049269513380,51.102950938677900
71070,HEUSDEN-ZOLDER,5.277743187235890,51.020231149058400
72003,BOCHOLT,5.562414682040660,51.179886729102400
72004,BREE,5.637191916780560,51.135623205007800
72018,KINROOI,5.763777679240240,51.158713095922100
72020,LOMMEL,5.292576412382590,51.216100832107900
72021,MAASEIK,5.715387416427830,51.087098677989800
72025,NEERPELT,5.455046432882000,51.222237923987500
72029,OVERPELT,5.413467022728350,51.200603511277200
72030,PEER,5.466148473135130,51.133167850894300
72037,HAMONT-ACHEL,5.511581026613760,51.255106394101300
72038,HECHTEL-EKSEL,5.371907855532650,51.141761909909900
72039,HOUTHALEN-HELCHTEREN,5.402052158041860,51.053834222673600
72040,MEEUWEN-GRUITRODE,5.565313281205610,51.099688115083400
72041,DILSEN-STOKKEM,5.736806810940200,51.040200146673200
73001,ALKEN,5.289409861501470,50.882166973896700
73006,BILZEN,5.542900432157950,50.869549117499300
73009,BORGLOON,5.339993426904700,50.806393405693100
73022,HEERS,5.305073412643660,50.754826656319700
73028,HERSTAPPE,5.427656933659700,50.724044996846000
73032,HOESELT,5.461986150301350,50.844024347289700
73040,KORTESSEM,5.405423507643870,50.850724481925800
73042,LANAKEN,5.642654441746760,50.888508372562700
73066,RIEMST,5.604602794143380,50.806620403889300
73083,TONGEREN,5.461209811912800,50.769205212573500
73098,WELLEN,5.317719902199670,50.841696180370200
73107,MAASMECHELEN,5.705151454720800,50.969065267905600
73109,VOEREN,5.801418354901370,50.747379946114800
81001,ARLON,5.799294975715760,49.671312489646100
81003,ATTERT,5.759768825634760,49.740540593192900
81004,AUBANGE,5.780115697583190,49.577018484397900
81013,MARTELANGE,5.732339453478280,49.821567556722800
